Record_ID,Date,Country,City,Temperature_C,Humidity,Precipitation_mm,Air_Quality_Index_AQI,Extreme_Weather_Events,Climate_Classification,Climate_Zone,Biome_Type,Heat_Index,Wind_Speed,Wind_Direction,Season,Population_Exposure,Economic_Impact_Estimate,Infrastructure_Vulnerability_Score
usa_62,2024-03-02,USA,New York,26.89999962,46,197.1000061,173,None,Koeppen-A,Temperate,Wetland,29.20000076,16.79999924,W,Spring,4123633,78768616,8
usa_63,2024-03-03,USA,New York,13.5,52,185.1000061,131,Flood,Koeppen-C,Temperate,Grassland,16.10000038,6.599999905,SE,Spring,3498844,27150526,5
usa_64,2024-03-04,USA,New York,30.39999962,30,41.20000076,49,None,Koeppen-B,Temperate,Forest,31.89999962,24.60000038,E,Spring,7018881,48423040,6
usa_65,2024-03-05,USA,New York,-4.099999905,50,153.3999939,31,None,Koeppen-A,Temperate,Desert,-1.600000024,14.19999981,NW,Spring,9858769,66419772,5
usa_66,2024-03-06,USA,New York,12.60000038,93,2.400000095,343,None,Koeppen-D,Temperate,Desert,17.20000076,20.70000076,SW,Spring,1559592,94465416,8
usa_67,2024-03-07,USA,New York,-7.900000095,59,192.1999969,188,None,Koeppen-C,Temperate,Tundra,-5,9.699999809,SW,Spring,7144996,37075392,6
usa_68,2024-03-08,USA,New York,37.29999924,39,26.89999962,417,Heatwave,Koeppen-B,Temperate,Desert,39.20000076,26.60000038,W,Spring,8720934,17610760,8
usa_69,2024-03-09,USA,New York,20.79999924,40,33.90000153,334,None,Koeppen-C,Temperate,Forest,22.79999924,29.39999962,S,Spring,3551418,57994052,6
usa_70,2024-03-10,USA,New York,-7.800000191,46,53.59999847,491,None,Koeppen-A,Temperate,Desert,-5.5,17.5,N,Spring,7966936,51909080,3
usa_71,2024-03-11,USA,New York,3.099999905,23,176.8000031,220,Drought,Koeppen-C,Temperate,Forest,4.199999809,4.099999905,E,Spring,8920220,34088564,3
usa_72,2024-03-12,USA,New York,-8.5,72,40.79999924,249,None,Koeppen-A,Temperate,Grassland,-4.900000095,12.10000038,E,Spring,8082611,16500632,1
usa_73,2024-03-13,USA,New York,-1,97,194.3999939,255,None,Koeppen-B,Temperate,Grassland,3.900000095,20.60000038,W,Spring,4637825,99649648,8
usa_74,2024-03-14,USA,New York,40.20000076,78,9,38,None,Koeppen-B,Temperate,Forest,44.09999847,10.89999962,NE,Spring,2217161,83448136,3
usa_75,2024-03-15,USA,New York,-3.700000048,52,103.6999969,331,None,Koeppen-A,Temperate,Wetland,-1.100000024,29.5,E,Spring,6967717,94190168,8
usa_76,2024-03-16,USA,New York,37.70000076,34,177.1999969,452,None,Koeppen-B,Temperate,Desert,39.40000153,17.10000038,NE,Spring,6982654,64807380,3
usa_77,2024-03-17,USA,New York,42.20000076,36,35,188,None,Koeppen-B,Temperate,Forest,44,14.69999981,N,Spring,7854401,11769721,6
usa_78,2024-03-18,USA,New York,26.10000038,70,134.1000061,338,None,Koeppen-B,Temperate,Grassland,29.60000038,14.89999962,SE,Spring,3660871,95536848,4
usa_79,2024-03-19,USA,New York,13.30000019,81,28,444,None,Koeppen-B,Temperate,Grassland,17.39999962,12.69999981,NE,Spring,1004056,32393486,10
usa_80,2024-03-20,USA,New York,-5.199999809,82,146.8999939,361,None,Koeppen-D,Temperate,Desert,-1.100000024,39.20000076,NE,Spring,2326554,53989508,7
usa_81,2024-03-21,USA,New York,-9.399999619,37,111.6999969,398,None,Koeppen-C,Temperate,Grassland,-7.599999905,23.29999924,SW,Spring,4723923,70763128,10
usa_82,2024-03-22,USA,New York,13.19999981,99,185.3999939,473,None,Koeppen-A,Temperate,Grassland,18.10000038,21.60000038,NE,Spring,2744683,41936052,8
usa_83,2024-03-23,USA,New York,19.60000038,27,168.6999969,441,None,Koeppen-B,Temperate,Desert,21,14.19999981,S,Spring,3368644,14443560,2
usa_84,2024-03-24,USA,New York,-2.799999952,23,98.30000305,79,None,Koeppen-B,Temperate,Wetland,-1.600000024,23.60000038,NE,Spring,3411338,73997080,2
usa_547,2025-06-30,USA,New York,-9,71,160,181,None,Koeppen-A,Temperate,Grassland,-5.400000095,29.29999924,NW,Summer,7628654,57276732,8
usa_548,2025-07-01,USA,New York,16.70000076,26,30.39999962,66,None,Koeppen-C,Temperate,Grassland,18,11.80000019,W,Summer,6125518,72543488,3
usa_549,2025-07-02,USA,New York,13.89999962,67,174,222,None,Koeppen-A,Temperate,Tundra,17.20000076,9,N,Summer,5873423,63496288,10
usa_550,2025-07-03,USA,New York,35.70000076,75,14.5,199,None,Koeppen-A,Temperate,Grassland,39.5,28.79999924,E,Summer,7097342,43603688,4
usa_551,2025-07-04,USA,New York,28,25,121.9000015,367,Drought,Koeppen-A,Temperate,Grassland,29.20000076,35.70000076,E,Summer,1880619,71805896,6
usa_552,2025-07-05,USA,New York,35.29999924,44,173.1000061,405,None,Koeppen-A,Temperate,Forest,37.5,11.10000038,NW,Summer,6601848,85987712,5
usa_553,2025-07-06,USA,New York,32.09999847,45,175.5,151,None,Koeppen-A,Temperate,Tundra,34.40000153,5.900000095,W,Summer,8351749,51214408,1
usa_554,2025-07-07,USA,New York,42.29999924,70,155.8999939,101,None,Koeppen-A,Temperate,Grassland,45.79999924,23.5,S,Summer,5192248,9198921,7
usa_555,2025-07-08,USA,New York,21.79999924,70,21.70000076,490,Hurricane,Koeppen-B,Temperate,Forest,25.29999924,29.39999962,S,Summer,7251574,27480586,1
usa_556,2025-07-09,USA,New York,28.70000076,86,41.70000076,88,None,Koeppen-D,Temperate,Wetland,33,39.29999924,NW,Summer,1990184,82515984,5
usa_557,2025-07-10,USA,New York,23.5,64,41.40000153,429,None,Koeppen-C,Temperate,Tundra,26.70000076,7.300000191,N,Summer,3761071,62023016,3
usa_558,2025-07-11,USA,New York,3,99,111.8000031,307,Drought,Koeppen-D,Temperate,Forest,8,17.60000038,W,Summer,5663879,43004520,7
usa_559,2025-07-12,USA,New York,39.70000076,80,24.20000076,47,None,Koeppen-C,Temperate,Wetland,43.70000076,35.5,E,Summer,5205555,28651556,4
usa_560,2025-07-13,USA,New York,3.900000095,51,66.80000305,239,Heatwave,Koeppen-C,Temperate,Desert,6.5,6.099999905,W,Summer,301229,94246856,1
usa_561,2025-07-14,USA,New York,-5.599999905,87,20.20000076,376,None,Koeppen-A,Temperate,Desert,-1.200000048,27.39999962,SE,Summer,3040953,44147160,6
usa_562,2025-07-15,USA,New York,18,17,192.3999939,18,None,Koeppen-C,Temperate,Forest,18.89999962,3.5,N,Summer,4447267,3409340.75,2
usa_563,2025-07-16,USA,New York,-8.300000191,15,77.90000153,113,None,Koeppen-C,Temperate,Wetland,-7.599999905,26.29999924,SW,Summer,8610666,7102512,7
usa_564,2025-07-17,USA,New York,22.60000038,97,33.40000153,124,None,Koeppen-C,Temperate,Desert,27.5,28.39999962,SW,Summer,6696140,49764216,10
usa_565,2025-07-18,USA,New York,10.39999962,65,101.5999985,389,None,Koeppen-B,Temperate,Desert,13.69999981,10.60000038,N,Summer,7159651,72709240,6
usa_566,2025-07-19,USA,New York,16.10000038,34,0.800000012,92,Hurricane,Koeppen-B,Temperate,Forest,17.79999924,38.40000153,NE,Summer,8697633,22235678,5
usa_567,2025-07-20,USA,New York,38,40,141.1000061,309,None,Koeppen-A,Temperate,Wetland,40,22.5,N,Summer,4640237,61786776,2
usa_568,2025-07-21,USA,New York,-1.299999952,20,28,498,None,Koeppen-C,Temperate,Tundra,-0.300000012,12.30000019,SE,Summer,2650264,54249992,1
usa_569,2025-07-22,USA,New York,-6.400000095,90,37.79999924,256,None,Koeppen-C,Temperate,Desert,-1.899999976,0.400000006,SW,Summer,9631742,96579848,9
usa_570,2025-07-23,USA,New York,41,92,191.3000031,306,None,Koeppen-C,Temperate,Desert,45.59999847,14.89999962,SW,Summer,7038860,6610697,1
usa_571,2025-07-24,USA,New York,0.600000024,86,1.5,442,Hurricane,Koeppen-D,Temperate,Grassland,4.900000095,12.19999981,E,Summer,7089946,32611820,8
usa_572,2025-07-25,USA,New York,17.10000038,44,196,188,None,Koeppen-D,Temperate,Desert,19.29999924,34.29999924,S,Summer,2042906,8574727,9
usa_573,2025-07-26,USA,New York,30.29999924,88,7.199999809,475,None,Koeppen-D,Temperate,Forest,34.70000076,31.39999962,N,Summer,8755609,37714636,5
usa_574,2025-07-27,USA,New York,16.60000038,36,50,213,None,Koeppen-C,Temperate,Wetland,18.39999962,5,SE,Summer,158533,15971619,6
usa_575,2025-07-28,USA,New York,-4.599999905,81,195.6000061,77,None,Koeppen-D,Temperate,Tundra,-0.5,12.39999962,NW,Summer,2079367,59743404,6
usa_576,2025-07-29,USA,New York,5.599999905,59,87.09999847,115,None,Koeppen-B,Temperate,Forest,8.600000381,38,N,Summer,5418592,31454520,4
usa_577,2025-07-30,USA,New York,11.60000038,70,97.90000153,250,None,Koeppen-B,Temperate,Forest,15.10000038,35.79999924,W,Summer,1939553,36922332,5
usa_578,2025-07-31,USA,New York,29.79999924,13,125.9000015,455,None,Koeppen-A,Temperate,Wetland,30.39999962,35.59999847,E,Summer,3743168,43194928,2
usa_579,2025-08-01,USA,New York,5.300000191,93,144.3999939,292,Hurricane,Koeppen-B,Temperate,Desert,9.899999619,10.89999962,E,Summer,7783249,49972196,5
usa_580,2025-08-02,USA,New York,35,38,192.3000031,268,None,Koeppen-B,Temperate,Tundra,36.90000153,21.79999924,W,Summer,534308,44153508,8
usa_581,2025-08-03,USA,New York,24.60000038,82,25.60000038,241,None,Koeppen-B,Temperate,Forest,28.70000076,30.60000038,N,Summer,397136,38805872,8
usa_582,2025-08-04,USA,New York,-0.899999976,63,36.79999924,391,None,Koeppen-D,Temperate,Desert,2.299999952,17.89999962,NE,Summer,2250254,28973112,10
usa_583,2025-08-05,USA,New York,9.800000191,71,132.5,404,None,Koeppen-B,Temperate,Grassland,13.39999962,27.60000038,W,Summer,4982472,60215668,3
usa_584,2025-08-06,USA,New York,5.300000191,27,127.1999969,436,None,Koeppen-A,Temperate,Forest,6.699999809,24.60000038,NW,Summer,9785802,19452166,10
usa_585,2025-08-07,USA,New York,-4.300000191,61,199.3000031,132,Heatwave,Koeppen-A,Temperate,Wetland,-1.200000048,20.89999962,SE,Summer,2937595,41683452,4
usa_586,2025-08-08,USA,New York,17.20000076,86,128.6000061,291,None,Koeppen-B,Temperate,Desert,21.5,4.099999905,NE,Summer,7601721,17522942,1
usa_587,2025-08-09,USA,New York,-3.099999905,95,75.5,323,None,Koeppen-B,Temperate,Tundra,1.600000024,3.700000048,SE,Summer,5399625,7242059,10
usa_588,2025-08-10,USA,New York,38.29999924,50,158,26,None,Koeppen-D,Temperate,Wetland,40.79999924,20.20000076,SW,Summer,2026490,77434752,1
usa_631,2025-09-22,USA,New York,-8.899999619,87,81.80000305,268,None,Koeppen-B,Temperate,Grassland,-4.5,33.40000153,SE,Autumn,8497058,36202984,8
usa_632,2025-09-23,USA,New York,30,92,118.0999985,295,Heatwave,Koeppen-C,Temperate,Grassland,34.59999847,23.60000038,S,Autumn,5885622,86245360,2
usa_633,2025-09-24,USA,New York,21.10000038,48,157.1000061,264,None,Koeppen-B,Temperate,Wetland,23.5,3.400000095,NW,Autumn,2328186,65084060,8
usa_634,2025-09-25,USA,New York,11,13,129.1000061,42,Drought,Koeppen-C,Temperate,Forest,11.69999981,20.20000076,W,Autumn,7866867,3251487,7
usa_635,2025-09-26,USA,New York,-5.300000191,56,45.29999924,191,None,Koeppen-A,Temperate,Tundra,-2.5,22,W,Autumn,2074807,53016820,9
usa_636,2025-09-27,USA,New York,15.89999962,60,89,139,None,Koeppen-C,Temperate,Desert,18.89999962,19.60000038,SW,Autumn,8424524,52548528,1
usa_637,2025-09-28,USA,New York,41.29999924,63,105.5999985,90,None,Koeppen-A,Temperate,Grassland,44.40000153,9.199999809,SE,Autumn,5721690,69498232,3
usa_638,2025-09-29,USA,New York,-1.700000048,44,116.9000015,169,Drought,Koeppen-D,Temperate,Tundra,0.5,21.89999962,N,Autumn,9433119,40700924,6
usa_639,2025-09-30,USA,New York,40.90000153,51,72.19999695,214,Flood,Koeppen-B,Temperate,Tundra,43.40000153,15.5,NE,Autumn,2164897,62402100,9
usa_640,2025-10-01,USA,New York,24,53,168,332,None,Koeppen-B,Temperate,Desert,26.60000038,16.79999924,SW,Autumn,6290747,25395864,1
usa_641,2025-10-02,USA,New York,-6.400000095,92,196.6000061,438,None,Koeppen-C,Temperate,Desert,-1.799999952,34,N,Autumn,6219099,11019560,8
usa_642,2025-10-03,USA,New York,18.29999924,19,182.1000061,365,Hurricane,Koeppen-C,Temperate,Forest,19.20000076,12.69999981,E,Autumn,4586863,69271056,2
usa_643,2025-10-04,USA,New York,37.59999847,55,84.90000153,160,None,Koeppen-B,Temperate,Grassland,40.40000153,29.10000038,E,Autumn,2217548,43568312,7
usa_644,2025-10-05,USA,New York,37.29999924,28,148.6000061,340,None,Koeppen-C,Temperate,Desert,38.70000076,36,SW,Autumn,5560747,97936272,9
usa_645,2025-10-06,USA,New York,23.60000038,30,152.1999969,409,Hurricane,Koeppen-D,Temperate,Tundra,25.10000038,11.60000038,N,Autumn,6984830,42875496,9
usa_646,2025-10-07,USA,New York,-6.800000191,78,2.700000048,374,None,Koeppen-C,Temperate,Desert,-2.900000095,4.099999905,SE,Autumn,2478917,73680720,3
usa_647,2025-10-08,USA,New York,0.200000003,17,31.39999962,469,Hurricane,Koeppen-D,Temperate,Wetland,1.100000024,26.20000076,SE,Autumn,8125767,94337272,7
usa_648,2025-10-09,USA,New York,8.300000191,59,136.8999939,310,None,Koeppen-D,Temperate,Forest,11.19999981,27.29999924,SW,Autumn,6255311,21332248,3
usa_649,2025-10-10,USA,New York,23.70000076,100,172.3000031,455,Heatwave,Koeppen-B,Temperate,Desert,28.70000076,14.19999981,S,Autumn,5260145,17471786,3
usa_650,2025-10-11,USA,New York,13.80000019,81,166.5,71,None,Koeppen-A,Temperate,Wetland,17.89999962,17.70000076,NW,Autumn,4335295,54261180,4
usa_651,2025-10-12,USA,New York,15,96,158.6000061,477,None,Koeppen-A,Temperate,Wetland,19.79999924,30.20000076,NW,Autumn,7206146,26625848,9
usa_652,2025-10-13,USA,New York,21,14,137.1999969,156,None,Koeppen-D,Temperate,Tundra,21.70000076,1.200000048,N,Autumn,4163006,23133076,9
usa_653,2025-10-14,USA,New York,4.699999809,19,33.40000153,488,Flood,Koeppen-C,Temperate,Grassland,5.699999809,26.29999924,W,Autumn,9546576,45943660,5
usa_654,2025-10-15,USA,New York,38.70000076,26,125.6999969,203,None,Koeppen-A,Temperate,Wetland,40,33.79999924,W,Autumn,8423181,21214680,6
usa_655,2025-10-16,USA,New York,13.80000019,14,99,198,None,Koeppen-C,Temperate,Desert,14.5,36.79999924,E,Autumn,3027604,95408144,9
usa_656,2025-10-17,USA,New York,-5.199999809,90,100.3000031,267,None,Koeppen-B,Temperate,Tundra,-0.699999988,17.60000038,SW,Autumn,3324133,18783496,9
usa_657,2025-10-18,USA,New York,-3.900000095,11,12.89999962,404,None,Koeppen-C,Temperate,Wetland,-3.299999952,26.70000076,SE,Autumn,5106176,377609.75,1
usa_658,2025-10-19,USA,New York,7.599999905,35,121.8000031,444,None,Koeppen-D,Temperate,Desert,9.300000191,27.70000076,W,Autumn,2632589,28455246,7
usa_659,2025-10-20,USA,New York,-3.700000048,92,122.9000015,270,None,Koeppen-D,Temperate,Wetland,0.899999976,6,SW,Autumn,6010514,36824644,1
usa_660,2025-10-21,USA,New York,38.79999924,68,82.69999695,136,None,Koeppen-B,Temperate,Grassland,42.20000076,20.5,NE,Autumn,3190717,36662740,7
usa_661,2025-10-22,USA,New York,41.70000076,56,75.19999695,68,None,Koeppen-C,Temperate,Tundra,44.5,0.400000006,SE,Autumn,532218,1510275.625,3
usa_662,2025-10-23,USA,New York,-7.199999809,88,30.89999962,356,Flood,Koeppen-D,Temperate,Desert,-2.799999952,14.10000038,W,Autumn,8975156,77311760,3
usa_663,2025-10-24,USA,New York,24.5,90,181.3000031,466,None,Koeppen-A,Temperate,Tundra,29,7.300000191,NW,Autumn,3972959,70246792,6
usa_664,2025-10-25,USA,New York,38.40000153,73,168.8999939,110,None,Koeppen-A,Temperate,Desert,42,16.39999962,NE,Autumn,7648856,25841262,2
usa_665,2025-10-26,USA,New York,13.5,84,97.19999695,184,None,Koeppen-D,Temperate,Forest,17.70000076,29.39999962,NE,Autumn,7638204,70787072,2
usa_666,2025-10-27,USA,New York,29.20000076,56,2.5,355,None,Koeppen-A,Temperate,Tundra,32,18,E,Autumn,1739147,2364457.5,3
usa_667,2025-10-28,USA,New York,5.300000191,95,194.8000031,418,None,Koeppen-D,Temperate,Desert,10.10000038,2.5,E,Autumn,2808755,3664573,10
usa_668,2025-10-29,USA,New York,35.59999847,31,101.3000031,392,None,Koeppen-C,Temperate,Wetland,37.09999847,13.89999962,NW,Autumn,5639091,30480348,9
usa_669,2025-10-30,USA,New York,-4.800000191,56,38.09999847,275,None,Koeppen-B,Temperate,Forest,-2,10.39999962,S,Autumn,7713241,15588174,9
usa_670,2025-10-31,USA,New York,22.5,35,193.1000061,435,None,Koeppen-B,Temperate,Wetland,24.20000076,32.09999847,W,Autumn,526706,96105240,10
usa_671,2025-11-01,USA,New York,14.19999981,54,178,437,None,Koeppen-B,Temperate,Wetland,16.89999962,21.39999962,NW,Autumn,2177435,68645296,1
usa_672,2025-11-02,USA,New York,-6.800000191,33,16.39999962,174,Heatwave,Koeppen-D,Temperate,Desert,-5.099999905,37.09999847,NW,Autumn,615851,99614800,3
usa_917,2024-07-04,USA,Los Angeles,29.20000076,17,157,323,None,Koeppen-D,Temperate,Wetland,30.10000038,11.39999962,NE,Summer,7575117,70764312,1
usa_918,2024-07-05,USA,Los Angeles,25.89999962,64,14,130,None,Koeppen-C,Temperate,Forest,29.10000038,17.89999962,NE,Summer,2665598,18645548,7
usa_919,2024-07-06,USA,Los Angeles,12.80000019,38,99.40000153,104,None,Koeppen-A,Temperate,Desert,14.69999981,7.599999905,E,Summer,4446362,26460554,1
usa_920,2024-07-07,USA,Los Angeles,10.60000038,18,10.19999981,16,None,Koeppen-A,Temperate,Forest,11.5,23.20000076,W,Summer,9926111,64444340,10
usa_921,2024-07-08,USA,Los Angeles,30.20000076,96,71,352,None,Koeppen-B,Temperate,Grassland,35,20.39999962,E,Summer,1861624,30425202,4
usa_922,2024-07-09,USA,Los Angeles,-8.100000381,22,22.5,292,Flood,Koeppen-B,Temperate,Tundra,-7,19,NE,Summer,4121267,50210028,6
usa_923,2024-07-10,USA,Los Angeles,13.89999962,46,181.3000031,155,None,Koeppen-C,Temperate,Desert,16.20000076,15.19999981,SE,Summer,2634277,66994520,4
usa_924,2024-07-11,USA,Los Angeles,33.40000153,49,127.8000031,88,Drought,Koeppen-D,Temperate,Forest,35.90000153,19.20000076,W,Summer,9473088,49482804,2
usa_925,2024-07-12,USA,Los Angeles,34.79999924,55,151.6000061,431,Hurricane,Koeppen-C,Temperate,Grassland,37.5,11.69999981,SW,Summer,2479220,2743656.75,8
usa_926,2024-07-13,USA,Los Angeles,36,45,155.8000031,65,None,Koeppen-B,Temperate,Forest,38.20000076,33.20000076,E,Summer,351116,44837640,5
usa_927,2024-07-14,USA,Los Angeles,2.400000095,28,115.4000015,279,None,Koeppen-C,Temperate,Tundra,3.799999952,3.599999905,NW,Summer,2524969,61130780,4
usa_928,2024-07-15,USA,Los Angeles,4.400000095,60,33.59999847,113,None,Koeppen-A,Temperate,Forest,7.400000095,1,S,Summer,1116666,72166392,9
usa_929,2024-07-16,USA,Los Angeles,-8.600000381,60,139.8999939,470,None,Koeppen-B,Temperate,Desert,-5.599999905,7.5,SW,Summer,955558,2778244.5,2
usa_930,2024-07-17,USA,Los Angeles,15,57,41.70000076,218,None,Koeppen-B,Temperate,Forest,17.89999962,15.69999981,SW,Summer,8070342,81815144,9
usa_931,2024-07-18,USA,Los Angeles,15.80000019,25,61,429,None,Koeppen-C,Temperate,Tundra,17.10000038,37.5,S,Summer,7485450,80597048,3
usa_932,2024-07-19,USA,Los Angeles,3.400000095,29,97.59999847,284,Drought,Koeppen-D,Temperate,Forest,4.800000191,3.200000048,W,Summer,446845,72842048,7
usa_933,2024-07-20,USA,Los Angeles,37.09999847,22,105.9000015,360,None,Koeppen-D,Temperate,Wetland,38.20000076,14.69999981,NW,Summer,5373942,31733344,1
usa_934,2024-07-21,USA,Los Angeles,17.5,26,29.10000038,276,None,Koeppen-C,Temperate,Wetland,18.79999924,25.20000076,NE,Summer,8572901,75032280,8
usa_935,2024-07-22,USA,Los Angeles,2,45,38.29999924,101,None,Koeppen-B,Temperate,Tundra,4.199999809,18.60000038,SW,Summer,6845533,43732500,1
usa_936,2024-07-23,USA,Los Angeles,16.10000038,64,183.5,338,Flood,Koeppen-B,Temperate,Wetland,19.29999924,20.5,S,Summer,7861402,42814916,10
usa_937,2024-07-24,USA,Los Angeles,35.5,18,55.09999847,414,None,Koeppen-C,Temperate,Forest,36.40000153,35.29999924,SE,Summer,634225,57330172,9
usa_938,2024-07-25,USA,Los Angeles,-6.099999905,55,164.6000061,384,None,Koeppen-A,Temperate,Wetland,-3.299999952,31.20000076,SW,Summer,633729,647251.5,5
usa_939,2024-07-26,USA,Los Angeles,42.29999924,63,151.6999969,253,None,Koeppen-A,Temperate,Desert,45.40000153,38.59999847,S,Summer,4225684,52703048,5
usa_940,2024-07-27,USA,Los Angeles,15.89999962,76,94,226,None,Koeppen-C,Temperate,Tundra,19.70000076,17.5,E,Summer,4787623,7252217.5,6
usa_941,2024-07-28,USA,Los Angeles,-5.699999809,63,127.9000015,157,None,Koeppen-A,Temperate,Tundra,-2.5,28.5,NW,Summer,20814,35512248,4
usa_942,2024-07-29,USA,Los Angeles,0.100000001,36,50.20000076,157,None,Koeppen-B,Temperate,Tundra,1.899999976,0.699999988,SW,Summer,2505767,28907518,9
usa_943,2024-07-30,USA,Los Angeles,32.09999847,71,124.1999969,67,None,Koeppen-B,Temperate,Wetland,35.59999847,18,W,Summer,4470022,64351052,7
usa_944,2024-07-31,USA,Los Angeles,20.10000038,66,155.1000061,345,None,Koeppen-C,Temperate,Desert,23.39999962,11.80000019,SE,Summer,5111105,26006036,3
usa_945,2024-08-01,USA,Los Angeles,25.89999962,57,70.80000305,304,None,Koeppen-B,Temperate,Tundra,28.79999924,36.59999847,NW,Summer,6002229,45701140,8
usa_946,2024-08-02,USA,Los Angeles,37.40000153,66,140.1000061,488,None,Koeppen-A,Temperate,Wetland,40.70000076,16.89999962,NE,Summer,2746397,27021490,6
usa_947,2024-08-03,USA,Los Angeles,9.199999809,28,59.20000076,439,None,Koeppen-A,Temperate,Tundra,10.60000038,27.60000038,NW,Summer,2165821,95447888,4
usa_948,2024-08-04,USA,Los Angeles,43.79999924,92,76.5,143,Hurricane,Koeppen-C,Temperate,Forest,48.40000153,30.70000076,N,Summer,8044201,41416700,5
usa_949,2024-08-05,USA,Los Angeles,4.099999905,67,24.89999962,332,None,Koeppen-C,Temperate,Grassland,7.400000095,38.90000153,NE,Summer,684775,29045978,8
usa_950,2024-08-06,USA,Los Angeles,17.10000038,96,23.10000038,73,None,Koeppen-A,Temperate,Grassland,21.89999962,29,NW,Summer,1831170,53862748,5
usa_951,2024-08-07,USA,Los Angeles,23.10000038,52,28.79999924,466,None,Koeppen-D,Temperate,Grassland,25.70000076,15.19999981,W,Summer,9574610,30202450,7
usa_952,2024-08-08,USA,Los Angeles,-9.5,46,186.5,231,Heatwave,Koeppen-C,Temperate,Desert,-7.199999809,25.60000038,E,Summer,498750,21741174,8
usa_953,2024-08-09,USA,Los Angeles,33,63,107,21,None,Koeppen-A,Temperate,Forest,36.09999847,12.39999962,W,Summer,177151,50792360,4
usa_954,2024-08-10,USA,Los Angeles,-7.300000191,82,194.5,456,None,Koeppen-D,Temperate,Grassland,-3.200000048,4.699999809,N,Summer,4810182,72953648,8
usa_955,2024-08-11,USA,Los Angeles,30.29999924,92,91.80000305,317,Drought,Koeppen-A,Temperate,Grassland,34.90000153,15.39999962,W,Summer,6178844,74555944,3
usa_956,2024-08-12,USA,Los Angeles,20.70000076,60,45,63,None,Koeppen-A,Temperate,Grassland,23.70000076,39,SW,Summer,5146740,81513712,4
usa_1237,2025-05-20,USA,Los Angeles,37.90000153,56,46.59999847,191,None,Koeppen-D,Temperate,Grassland,40.70000076,0.899999976,W,Spring,481175,21234498,2
usa_1238,2025-05-21,USA,Los Angeles,39.40000153,77,153.3000031,38,None,Koeppen-C,Temperate,Desert,43.20000076,36.20000076,NE,Spring,933004,45184652,6
usa_1239,2025-05-22,USA,Los Angeles,11.10000038,53,111.8000031,485,Flood,Koeppen-B,Temperate,Wetland,13.80000019,27.39999962,SW,Spring,9084446,38603744,5
usa_1240,2025-05-23,USA,Los Angeles,8.600000381,25,177.3000031,381,Hurricane,Koeppen-D,Temperate,Wetland,9.800000191,28.29999924,NE,Spring,3315304,11880870,8
usa_1241,2025-05-24,USA,Los Angeles,11.10000038,29,142.5,314,None,Koeppen-D,Temperate,Desert,12.60000038,17.89999962,W,Spring,811466,79803616,6
usa_1242,2025-05-25,USA,Los Angeles,28.5,52,48.5,407,None,Koeppen-D,Temperate,Wetland,31.10000038,1.5,S,Spring,4211981,73433160,4
usa_1243,2025-05-26,USA,Los Angeles,9.800000191,47,143.1000061,280,None,Koeppen-B,Temperate,Wetland,12.19999981,18.79999924,SE,Spring,5113646,52133568,4
usa_1244,2025-05-27,USA,Los Angeles,-7.400000095,17,59.20000076,110,Hurricane,Koeppen-B,Temperate,Forest,-6.599999905,33.90000153,NW,Spring,5722387,19574920,5
usa_1245,2025-05-28,USA,Los Angeles,19.29999924,34,110,486,None,Koeppen-A,Temperate,Desert,21,19.29999924,S,Spring,4904448,15125031,3
usa_1246,2025-05-29,USA,Los Angeles,35.09999847,46,154.1000061,282,None,Koeppen-A,Temperate,Wetland,37.40000153,27.10000038,NW,Spring,2237018,75603312,7
usa_1247,2025-05-30,USA,Los Angeles,-4.699999809,97,141.6999969,273,None,Koeppen-B,Temperate,Wetland,0.200000003,21.29999924,SE,Spring,9580626,17384010,3
usa_1248,2025-05-31,USA,Los Angeles,17.79999924,82,45.90000153,430,None,Koeppen-C,Temperate,Grassland,21.89999962,17.70000076,NW,Spring,9435076,31389606,4
usa_1249,2025-06-01,USA,Los Angeles,16.60000038,93,104.1999969,202,None,Koeppen-A,Temperate,Grassland,21.20000076,32.40000153,SE,Summer,5616608,3954670.75,8
usa_1250,2025-06-02,USA,Los Angeles,-4.5,76,131.1000061,387,Drought,Koeppen-D,Temperate,Wetland,-0.699999988,8.899999619,SW,Summer,3611168,93545808,8
usa_1251,2025-06-03,USA,Los Angeles,-1.299999952,56,182.8999939,163,None,Koeppen-B,Temperate,Tundra,1.5,17.20000076,N,Summer,7501074,55964704,2
usa_1252,2025-06-04,USA,Los Angeles,4.199999809,34,74.59999847,461,None,Koeppen-A,Temperate,Tundra,5.900000095,28.70000076,SE,Summer,5669036,72689808,4
usa_1253,2025-06-05,USA,Los Angeles,36.40000153,23,191.6000061,315,None,Koeppen-B,Temperate,Desert,37.5,25,N,Summer,8038603,95589096,7
usa_1254,2025-06-06,USA,Los Angeles,27.60000038,46,170.1999969,476,None,Koeppen-D,Temperate,Grassland,29.89999962,14.19999981,N,Summer,3746139,32056058,6
usa_1255,2025-06-07,USA,Los Angeles,38,93,158.1999969,316,None,Koeppen-B,Temperate,Forest,42.59999847,21.5,S,Summer,4305086,43520432,7
usa_1256,2025-06-08,USA,Los Angeles,43.5,92,22.70000076,285,None,Koeppen-D,Temperate,Forest,48.09999847,37.20000076,W,Summer,9824631,71015584,7
